GB.XPD.RSDV.GD.ZS,GC.XPN.TOTL.GD.ZS,IP.PAT.RESD,NE.RSB.GNFS.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,SE.ADT.LITR.ZS,SE.XPD.PRIM.PC.ZS,SE.XPD.TOTL.GD.ZS,SH.DYN.NMRT,SH.XPD.GHED.GD.ZS,SI.POV.GINI,SI.POV.NAHC,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.SCIE.RD.P6,VC.IHR.PSRC.P5,year,country
0.940330028533936,,30038.0,28086327747.6868,8.3357334781433,1053.11227201705,1010.0,,,,19.9,0.9747563,,,3.8,72.606,571.710388183594,,2001,CHN
1.05786001682281,,39806.0,37382863207.8877,9.13363078993316,1148.51418772689,1110.0,,,,18.4,1.11262381,42.0,,4.24,72.985,619.974426269531,2.05132829907031,2002,CHN
1.12037003040314,,56769.0,35820970383.5229,10.038030481108,1288.63754323945,1280.0,,,,16.9,1.25344622,,,4.58,73.371,655.444152832031,1.89258313764683,2003,CHN
1.21498000621796,,65786.0,51174377386.754,10.1136213780461,1508.66794598726,1510.0,,,,15.4,1.29851866,,,4.49,73.748,700.070129394531,1.90551215066814,2004,CHN
1.30791997909546,,93485.0,124626544035.602,11.3945918097286,1753.41426293188,1760.0,,,,13.9,1.36797953,40.9,30.2,4.52,74.111,840.635620117188,1.59170802242336,2005,CHN
1.36854004859924,,122318.0,208917920094.28,12.7209556651735,2099.21934229104,2060.0,,,,12.5,1.38712025,,,4.43,74.504,914.3369140625,1.36875971812117,2006,CHN
1.37369000911713,,153060.0,308034712832.315,14.2308609330803,2693.95855454419,2510.0,,,2.70073485374451,11.3,1.43417549,,,4.35,74.762,1057.49438476562,1.2197380785422,2007,CHN
1.44591999053955,,194579.0,348834792215.184,9.65067891955702,3468.32706307504,3100.0,,,3.63178825378418,10.2,1.7363745,43.0,,4.59,74.872,1176.45971679688,1.11346908670102,2008,CHN
1.66480004787445,,229096.0,220129884127.187,9.39872563237978,3832.2274278698,3680.0,,,3.75152206420898,9.2,2.14862132,,,4.72,75.343,846.5595703125,1.09526694544286,2009,CHN
1.7137199640274,,293066.0,222400892743.701,10.6358710646812,4550.47392427081,4340.0,95.1244812011719,,3.75464248657227,8.4,2.19598818,43.7,17.2,4.53,75.599,884.593383789062,0.99466591452023,2010,CHN
1.78033995628357,,415829.0,180895312627.999,9.55083217886229,5614.38573851229,5040.0,,,3.52196502685547,7.6,2.33301282,42.4,12.7,4.55,75.903,957.565002441406,0.885346696134694,2011,CHN
1.91214001178741,,535313.0,231864028157.491,7.86373644866194,6300.58235236313,5910.0,,,3.94409418106079,7.0,2.54478717,42.2,10.2,4.58,76.192,1014.31188964844,0.825868841792009,2012,CHN
1.99785995483398,,704936.0,234872105062.031,7.766150097539,7020.38568208449,6740.0,,,3.71047639846802,6.4,2.68986797,39.7,8.5,4.6,76.452,1066.20983886719,0.773199449343194,2013,CHN
2.02242994308472,,801135.0,221549602464.366,7.42576365645755,7636.07422276004,7470.0,,,3.58033418655396,5.8,2.79103708,39.2,7.2,4.63,76.717,1089.19641113281,0.727914756317719,2014,CHN
2.05700993537903,,968252.0,358836376049.005,7.04132887865481,8016.44601585644,7890.0,,,3.81382989883423,5.3,2.97190666,38.6,5.7,4.65,76.977,1150.8193359375,0.660106050334851,2015,CHN
2.10033011436462,,1204981.0,255484325852.786,6.84876220503246,8094.39037512163,8210.0,,,3.76111555099487,4.9,2.89319348,38.5,4.5,4.56,77.218,1196.68798828125,0.615882984238859,2016,CHN
2.11602997779846,,1245709.0,215697130710.845,6.94720079327288,8817.04549566316,8670.0,,,3.66745042800903,4.4,2.87102771,39.1,3.1,4.47,77.248,1224.7822265625,0.566555783864419,2017,CHN
