GB.XPD.RSDV.GD.ZS,GC.XPN.TOTL.GD.ZS,IP.PAT.RESD,NE.RSB.GNFS.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,SE.ADT.LITR.ZS,SE.XPD.PRIM.PC.ZS,SE.XPD.TOTL.GD.ZS,SH.DYN.NMRT,SH.XPD.GHED.GD.ZS,SI.POV.GINI,SI.POV.NAHC,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.SCIE.RD.P6,VC.IHR.PSRC.P5,year,country
1.62969994544983,37.5461993613124,1178.0,26293313527.6188,1.37755700146496,43170.6716286708,39930.0,,20.02783,7.42246007919312,2.5,7.46015739,,10.8,4.02,78.9878048780488,,1.01356469049095,2002,NOR
1.67957997322083,37.287473947029,1079.0,29874791967.2891,0.944909391118713,50250.2115333175,44830.0,,20.84973,7.39933013916016,2.4,7.66358662,27.6,10.8,4.22,79.390243902439,4495.9130859375,,2003,NOR
1.54416000843048,35.2550691423353,1142.0,35939325009.2719,4.01462698081816,57768.412430384,54290.0,,19.58362,7.27744007110596,2.4,7.32308102,31.6,11.4,4.26,79.8414634146342,4493.548828125,0.783924837286601,2004,NOR
1.48239004611969,33.1442532111323,1143.0,50881955762.5145,2.68508442513182,67047.1704558264,64050.0,,18.49543,6.84082984924316,2.3,6.91682911,30.6,12.0,4.38,80.0414634146342,4576.56201171875,0.713715823014913,2005,NOR
1.4553200006485,32.0859501517167,1119.0,60413981288.9813,2.46150961402363,74434.1128098681,70300.0,,17.75926,6.35822010040283,2.2,6.59458923,26.4,11.9,3.4,80.3439024390244,4831.93408203125,0.707989283616753,2006,NOR
1.56456995010376,32.002513374014,1225.0,56261984646.0051,2.91400334463283,85502.7539315067,78750.0,,17.85465,6.50671005249023,2.1,6.73865271,27.1,11.4,2.49,80.3951219512195,5159.67919921875,0.63699995105717,2007,NOR
1.55447995662689,30.6744313317201,1150.0,82062234042.5532,0.481919541231974,97503.5407803783,87850.0,,17.57616,6.24915981292725,2.0,6.69777393,27.0,11.7,2.55,80.5926829268293,5361.11865234375,0.712989451530767,2008,NOR
1.7247200012207,35.4125814850277,1246.0,47162099125.3645,-1.94036469505112,80347.1441583813,88130.0,,20.91804,7.07067012786865,2.0,7.66199112,26.2,11.2,3.1,80.7951219512195,5443.0966796875,0.600513604791022,2009,NOR
1.64998996257782,34.7251099755849,1117.0,51989797325.2447,0.787051845495441,88163.2085931423,88940.0,,20.7242,6.71042013168335,1.9,7.54125357,25.7,10.5,3.52,80.9975609756098,5413.76611328125,0.593078447304264,2010,NOR
1.62712001800537,34.1417879241789,1122.0,68805712674.0435,1.10565602733728,101221.813476644,90920.0,,19.57995,6.41490983963013,1.8,7.41967487,25.3,10.0,3.21,81.2951219512195,5502.46240234375,2.24081221569695,2011,NOR
1.62086999416351,33.7289756030843,1009.0,72176364417.7052,2.71795926678982,102175.919298374,99750.0,,19.2561,7.32766008377075,1.8,7.43971157,25.7,10.9,3.12,81.4512195121951,5552.974609375,0.537949765852383,2012,NOR
1.65237998962402,34.1933156114143,1101.0,61805787234.0426,1.01619082409272,103553.840134417,104830.0,,19.93863,7.43906021118164,1.7,7.59215212,26.4,10.9,3.42,81.7512195121951,5573.826171875,0.905392666339085,2013,NOR
1.71505999565125,35.6063174620846,1106.0,51769002909.2832,2.04813199855084,97666.6951838749,105070.0,,19.93082,7.64403009414673,1.7,7.97019482,26.8,11.9,3.48,82.1,5685.626953125,0.564430357906263,2014,NOR
1.93526005744934,38.1512199127016,1153.0,26078578071.7164,1.85733972643303,74809.9658049898,93440.0,,21.50107,7.52334976196289,1.6,8.66388416,27.5,12.2,4.3,82.3048780487805,5890.955078125,0.462395983782617,2015,NOR
2.04460000991821,39.7385780326601,1227.0,10236547619.0476,1.16472423497285,70867.3609970749,81870.0,,21.70425,7.98444986343384,1.6,9.04278946,28.5,12.3,4.68,82.4073170731707,6077.56787109375,0.51560276015525,2016,NOR
2.09918999671936,38.6946477433892,1152.0,17499012693.9351,2.46374628510146,76131.8384032764,76230.0,,,7.84598016738892,1.5,8.78095436,27.0,12.9,4.16,82.609756097561,6350.0625,0.530565047037907,2017,NOR
