economy,series,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022
ARG,SE.PRM.CMPT.ZS,,,,,,,97.7695236206055,,92.6410675048828,92.3633880615234,101.253288269043,99.4889907836914,99.7241821289062,99.186408996582,101.835418701172,99.5026397705078,97.7836380004883,94.82763671875,95.8469924926758,98.6377868652344,102.386627197266,103.046852111816,103.408630371094,103.409629821777,103.75479888916,103.374931335449,105.392601013184,106.053131103516,106.544448852539,101.581809997559,100.281806945801,100.38289642334,103.837791442871,105.479530334473,
ARG,SE.PRM.CUAT.FE.ZS,,,,70.9646606445312,,,,,,,,,,80.4473876953125,,89.4004821777344,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.CUAT.MA.ZS,,,,73.0576477050781,,,,,,,,,,81.3480224609375,,90.5601425170898,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.CUAT.ZS,,,,71.9628677368164,,,,,,,,,,80.8716888427734,,89.9700927734375,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.DURS,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ARG,SE.PRM.ENRL,4998963.0,,4965396.0,5043792.0,,,5180713.0,,5250329.0,5153256.0,4665761.0,4823808.0,4900956.0,4950674.0,4986758.0,4885664.0,4923075.0,4872889.0,4928319.0,4951505.0,4975520.0,4961821.0,4947105.0,4911776.0,4871157.0,4791544.0,4780105.0,4784446.0,4775782.0,4753843.0,4776452.0,4800419.0,4803554.0,4821380.0,
ARG,SE.PRM.ENRL.FE.ZS,50.63092,,49.09786,49.09594,,,,,48.94371,49.2139,48.9743,49.24199,49.0851,49.09796,49.08889,49.05026,48.97273,48.92995,48.99691,49.05478,49.01723,48.99872,48.79207,48.81167,48.80953,48.89107,49.04683,49.06351,49.03375,49.04022,,,,,
ARG,SE.PRM.ENRL.TC.ZS,19.25796,,,,,,17.53274,,16.73337,16.66847,19.92697,21.77841,20.05203,18.02999,17.596,,17.95223,17.44373,17.1849,16.36028,17.22969,,,,,,,,,,,,,,
ARG,SE.PRM.ENRR,110.309837341309,,107.92359161377,109.312889099121,,,111.734931945801,,112.24089050293,109.283897399902,113.895248413086,116.60075378418,117.281173706055,117.307037353516,117.299240112305,114.676582336426,115.667877197266,114.744766235352,116.316131591797,117.350616455078,118.43701171875,118.401557922363,118.234718322754,117.463752746582,116.51634979248,114.509239196777,113.961883544922,113.778198242188,112.944267272949,111.681457519531,111.545608520508,111.36531829834,110.617813110352,110.156112670898,
ARG,SE.PRM.ENRR.FE,114.012519836426,,108.117088317871,109.486709594727,,,,,112.272331237793,109.984733581543,114.144020080566,117.524360656738,117.857681274414,117.94270324707,117.93285369873,115.219947814941,116.047142028809,115.045951843262,116.808967590332,117.999839782715,119.00910949707,118.945541381836,118.294456481934,117.586700439453,116.677909851074,114.937522888184,114.849250793457,114.77953338623,113.931190490723,112.72940826416,112.798812866211,112.665710449219,112.053588867188,111.580436706543,
ARG,SE.PRM.ENRR.MA,106.754272460938,,107.737609863281,109.145767211914,,,,,112.210762023926,108.613243103027,113.657501220703,115.718490600586,116.730690002441,116.700370788574,116.694732666016,114.15828704834,115.306228637695,114.457679748535,115.846580505371,116.732208251953,117.892143249512,117.883598327637,118.177848815918,117.346740722656,116.36270904541,114.102523803711,113.120582580566,112.830070495605,112.010787963867,110.691207885742,110.362167358398,110.137451171875,109.261581420898,108.810279846191,
ARG,SE.PRM.GINT.FE.ZS,,,,92.4599,,,,,112.54373,112.0217,111.78756,108.49268,108.05448,110.17931,111.21832,109.72206,109.02086,107.99802,109.04334,107.32327,105.61604,106.97319,106.08746,106.92857,103.87017,101.86259,101.99497,105.02833,106.07442,106.03708,,,,,
ARG,SE.PRM.GINT.MA.ZS,,,,92.38578,,,,,112.9885,111.36707,111.01077,105.29777,105.21547,106.99195,107.80657,106.48515,106.08572,105.37281,106.65662,104.96647,103.74935,105.26675,104.91168,105.34315,102.65506,101.59687,102.81287,105.99185,106.77308,106.36393,,,,,
ARG,SE.PRM.GINT.ZS,,,,92.42234,,,112.33367,,112.76941,111.68954,111.39339,106.87103,106.61295,108.5604,109.48463,108.07632,107.52777,106.66205,107.82853,106.12361,104.66588,106.10463,105.48901,106.1216,103.25164,101.72732,102.41138,105.5189,106.43014,106.2035,,,,,
ARG,SE.PRM.NENR,,,,96.1759,,,,,,100.0,99.31647,99.16485,98.92861,99.0026,98.95948,98.87379,98.57855,98.81425,98.85437,99.13952,99.13278,99.09709,98.7319,98.91685,99.05122,99.11341,99.44461,99.49576,99.10172,99.184,,,,,
ARG,SE.PRM.NENR.FE,,,,96.00714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.NENR.MA,,,,96.34115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.OENR.FE.ZS,,,,9.78719,,,,,,,6.90881,10.11659,10.19093,10.37059,10.82,11.15322,11.73414,11.49189,11.88405,12.19147,12.25832,12.17224,11.71784,10.91888,10.1458,9.08007,8.44527,8.02634,7.63249,6.75196,,,,,
ARG,SE.PRM.OENR.MA.ZS,,,,10.86705,,,,,,,7.7513,10.11659,10.19093,10.37059,10.82,11.15322,11.33059,11.49189,11.88405,12.19147,12.25832,12.17224,11.71784,10.91888,10.1458,9.07997,8.44527,8.02634,7.01466,6.13172,,,,,
ARG,SE.PRM.OENR.ZS,,,,10.33689,,,,,,5.57432,7.3387,10.11659,10.19093,10.37059,10.82,11.15322,11.52822,11.49189,11.88405,12.19147,12.25832,12.17224,11.71784,10.91888,10.1458,9.08002,8.44527,8.02634,7.31761,6.43589,,,,,
ARG,SE.PRM.PRIV.ZS,18.8646697998047,,,,,,20.5174503326416,,20.3407402038574,20.942720413208,20.6977996826172,19.5295295715332,19.9244594573975,19.7511100769043,19.5556907653809,19.7878093719482,20.2285404205322,21.0695495605469,21.1949291229248,21.8456401824951,22.6905097961426,23.1661701202393,23.6371002197266,23.9507503509521,24.7365093231201,25.323070526123,25.7752304077148,26.1601905822754,26.3700103759766,26.6536102294922,26.4862899780273,26.080099105835,25.7769393920898,25.1348991394043,
ARG,SE.PRM.PRS5.FE.ZS,,,,,,,,,70.3406982421875,,91.4714202880859,94.3226470947266,92.6123962402344,91.3721237182617,82.9516067504883,94.4902877807617,88.7557373046875,94.9739074707031,96.1963577270508,97.2471923828125,94.8125,95.4940719604492,94.9907531738281,96.4914398193359,95.7539291381836,97.4193572998047,96.7620010375977,97.9065628051758,95.5731430053711,95.5081405639648,94.9957504272461,96.036247253418,97.1379089355469,,
ARG,SE.PRM.PRS5.MA.ZS,,,,,,,,,69.928337097168,,89.4809799194336,98.2738571166992,93.3039779663086,92.8442306518555,85.5179824829102,98.1445236206055,90.6029968261719,96.9924697875977,96.4060821533203,99.0762786865234,95.867919921875,97.623046875,94.8102264404297,98.222297668457,96.1875076293945,96.8192672729492,96.0053787231445,98.6010284423828,95.4237213134766,95.5122833251953,95.0970611572266,94.4143295288086,96.8295593261719,,
ARG,SE.PRM.PRS5.ZS,,,,,,,,,70.1163864135742,,90.4637069702148,96.2877807617188,92.9591522216797,92.108757019043,84.2322235107422,96.3128890991211,89.6829605102539,95.9879302978516,96.3018188476562,98.1681365966797,95.3454208374023,96.5689086914062,94.8981628417969,97.3665618896484,95.9745483398438,97.1126403808594,96.3750915527344,98.2601165771484,95.4963684082031,95.5091934204102,95.0482788085938,95.2035675048828,96.9821929931641,,
ARG,SE.PRM.PRSL.FE.ZS,,,,,,,,,,,88.1160278320312,92.610969543457,90.3965225219727,89.0453109741211,79.2865371704102,92.8492126464844,85.6763687133789,93.1074905395508,94.3880233764648,96.0604095458984,92.9204788208008,93.8125686645508,93.1348571777344,95.1008834838867,94.1720581054688,96.1908187866211,95.5563735961914,97.9065628051758,94.1917495727539,94.4696273803711,93.861930847168,95.5229263305664,96.7330322265625,,
ARG,SE.PRM.PRSL.MA.ZS,,,,,,,,,,,87.5820388793945,97.4088363647461,91.1738510131836,90.6227111816406,82.2861709594727,97.3456573486328,87.9300765991211,95.8808212280273,95.2816467285156,98.7339401245117,94.6034774780273,96.7308197021484,93.1193313598633,97.4299697875977,94.9498825073242,95.8035125732422,95.034538269043,97.0606994628906,93.8259963989258,93.9593963623047,93.8678131103516,93.3720092773438,96.2967300415039,,
ARG,SE.PRM.PRSL.ZS,,,,,,,,,63.8381690979004,,87.8447570800781,94.9929504394531,90.7863922119141,89.8346481323242,80.782096862793,95.0882720947266,86.8068389892578,94.499137878418,94.8391723632812,97.4050903320312,93.770378112793,95.2844467163086,93.1264114379883,96.2777862548828,94.5679321289062,95.9931106567383,95.2898330688477,97.4760131835938,94.0043792724609,94.2074890136719,93.8656997680664,94.4185180664062,96.5119171142578,,
ARG,SE.PRM.REPT.FE.ZS,,,,,,,,,4.73369,4.33888,4.51667,4.87716,5.02764,5.17353,4.89695,5.14743,5.17328,5.1487,5.31301,4.86911,4.59795,4.11543,3.74523,3.29909,2.91881,2.28328,1.71375,1.59519,1.86174,3.15431,,,,,
ARG,SE.PRM.REPT.MA.ZS,,,,,,,,,6.36244,6.17873,6.37853,6.97725,7.22918,7.49334,7.17627,7.48821,7.66215,7.57278,7.70112,7.28417,6.82001,6.10616,5.5125,5.0015,4.45471,3.38954,2.50077,2.34223,2.60186,3.45051,,,,,
ARG,SE.PRM.REPT.ZS,,,,,,,5.57719,,5.56527,5.27327,5.4667,5.94423,6.14958,6.35474,6.05751,6.34149,6.44612,6.38968,6.53683,6.10586,5.73703,5.13591,4.6522,4.17129,3.70622,2.85032,2.11698,1.97776,2.24059,3.30591,,,,,
ARG,SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.TCHR,259579.0,,,,,,295488.0,,313764.0,309162.0,234143.0,221495.0,244412.0,274580.0,283403.0,,274232.0,279349.0,286782.0,302654.0,288776.0,,258025.0,258480.0,266518.0,269252.0,272654.0,275833.0,277100.0,280094.0,287067.0,289504.0,288107.0,289846.0,292277.0
ARG,SE.PRM.TCHR.FE.ZS,91.4604034423828,,,,,,89.3257904052734,,,,89.0976867675781,88.3658828735352,89.0975112915039,86.3624420166016,86.3621826171875,,87.6032028198242,87.6248016357422,88.2931976318359,87.260368347168,87.42138671875,,,,,,,,,,,,,,
ARG,SE.PRM.TENR,,,,96.1759,,,,,,100.0,99.7343,99.62729,99.35688,99.43632,99.45558,99.42561,99.13676,99.34854,99.52115,99.65259,99.52275,99.51247,99.13102,99.21521,99.26778,99.44548,99.7727,99.83682,99.4496,99.48052,,,,,
ARG,SE.PRM.TENR.FE,,,,96.00714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.TENR.MA,,,,96.34115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.UNER,,,,163602.0,,,,,,0.0,,33025.0,20886.0,23214.0,23310.0,20691.0,4898.0,11985.0,18925.0,24025.0,20935.0,19872.0,2754.0,4888.0,6069.0,15848.0,32547.0,36786.0,21844.0,24868.0,27507.0,26727.0,36021.0,34663.0,
ARG,SE.PRM.UNER.FE,,,,63735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.UNER.FE.ZS,,,,2.81797003746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.UNER.MA,,,,99867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.UNER.MA.ZS,,,,4.24540996551514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.PRM.UNER.ZS,,,,3.54571008682251,,,,,,0.0,,0.798290014266968,0.499810010194778,0.550059974193573,0.548309981822968,0.48565000295639,0.115079998970032,0.282209992408752,0.44666999578476,0.569400012493134,0.498329997062683,0.47418999671936,0.06581000238657,0.116889998316765,0.145170003175735,0.378740012645721,0.775940001010895,0.874790012836456,0.516589999198914,0.584219992160797,0.642369985580444,0.620029985904694,0.829509973526001,0.791949987411499,
ARG,SE.SEC.AGES,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
ARG,SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,84.3958892822266,89.8549880981445,90.4962921142578,90.1261215209961,85.8737487792969,84.6656036376953,85.2437896728516,81.6157608032227,79.6553726196289,80.2785720825195,80.2061996459961,83.4227905273438,87.2873077392578,88.7146530151367,90.8870010375977,90.8405990600586,92.7984771728516,95.4801330566406,96.3499221801758,97.855339050293,99.9568710327148,99.2483901977539,109.673477172852,
ARG,SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,77.634033203125,83.2597274780273,83.9603424072266,83.7845306396484,79.3008270263672,77.1551818847656,77.1483993530273,73.9713287353516,72.0672607421875,73.1542892456055,73.5625534057617,77.8481674194336,81.9505996704102,83.3205108642578,85.9094924926758,86.264030456543,88.2320327758789,86.2237777709961,87.4930114746094,89.5177383422852,92.0933990478516,91.9454574584961,107.951789855957,
ARG,SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,80.9476165771484,86.4880981445312,87.1577529907227,86.8861312866211,82.5139694213867,80.8255310058594,81.1039428710938,77.70556640625,75.7737121582031,76.6345520019531,76.8056411743164,80.5694885253906,84.5560302734375,85.9532623291016,88.3373870849609,88.4962768554688,90.4595565795898,90.740119934082,91.8130111694336,93.5833206176758,95.9255294799805,95.4992980957031,108.788223266602,
ARG,SE.SEC.CUAT.LO.FE.ZS,,,,36.2694091796875,,,,,,,,,,46.0987586975098,,56.1946296691895,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.CUAT.LO.MA.ZS,,,,38.5483818054199,,,,,,,,,,45.6592292785645,,56.5632286071777,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.CUAT.LO.ZS,,,,37.3563194274902,,,,,,,,,,45.8916893005371,,56.3756790161133,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,,,,35.9376907348633,,43.9061813354492,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,32.4473609924316,,40.3442802429199,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.CUAT.UP.ZS,,,,,,,,,,,,,,34.2933502197266,,42.1566314697266,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.DURS,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ARG,SE.SEC.ENRL,1974119.0,,2160410.0,2263263.0,,,2307821.0,,2594329.0,2463608.0,3201468.0,3665865.0,3829421.0,3904915.0,3905207.0,3902011.0,3919748.0,3884317.0,3872929.0,3897005.0,3963715.0,4106048.0,4213136.0,4279426.0,4346391.0,4406046.0,4450741.0,4501734.0,4583002.0,4612663.0,4582184.0,4620000.0,4711673.0,4897158.0,
ARG,SE.SEC.ENRL.FE.ZS,51.78421,,,,,,,,51.9591,51.62891,50.7629,51.08887,50.81943,50.83819,50.79382,50.95283,51.27406,51.52376,51.80645,52.00948,52.17416,51.94837,51.49829,51.6458,51.31096,51.00165,50.7961,50.60901,50.25036,50.17572,,,,,
ARG,SE.SEC.ENRL.GC,811256.0,,,,,,,,,,2683111.0,3665865.0,3829421.0,3904915.0,3905207.0,3902011.0,3919748.0,3884317.0,3872929.0,3897005.0,3963715.0,4106048.0,4213136.0,4279426.0,4346391.0,4406046.0,4450741.0,4501734.0,4583002.0,4612663.0,,,,,
ARG,SE.SEC.ENRL.GC.FE.ZS,63.80304,,,,,,,,,,52.25498,51.08887,50.81943,50.83819,50.79382,50.95283,51.27406,51.52376,51.80645,52.00948,52.17416,51.94837,51.49829,51.6458,51.31096,51.00165,50.7961,50.60901,50.25036,50.17572,,,,,
ARG,SE.SEC.ENRL.LO.TC.ZS,,,,,,,,,,,12.53895,13.69002,12.5407,19.27351,18.71463,19.1731,20.17187,20.31235,19.0436,17.94619,16.31017,,,,,,,,,,,,,,
ARG,SE.SEC.ENRL.TC.ZS,7.09614,,,,,,9.66461,,,,12.41851,,12.30048,17.48206,17.04147,16.14991,15.42813,15.1209,14.19154,13.63714,12.23531,,,,,,,,,,,,,,
ARG,SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,12.22417,,11.91285,15.16121,14.89678,12.91274,11.10538,10.57306,9.94594,9.70888,8.5772,,,,,,,,,,,,,,
ARG,SE.SEC.ENRL.VO,1162863.0,,,,,,,,,,518357.0,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.ENRL.VO.FE.ZS,43.39944,,,,,,,,,,43.03964,,,,,,,,,,,,,,,,,,,,,,,,
ARG,SE.SEC.ENRR,70.3989791870117,,72.4082183837891,73.7480773925781,,,71.0865631103516,,78.9764022827148,74.9484329223633,81.1133804321289,92.7628402709961,96.6217880249023,98.0622406005859,97.468132019043,96.5058364868164,95.9976196289062,94.1866607666016,92.9617309570312,92.6104202270508,93.5038223266602,96.6370162963867,99.2300033569336,100.993843078613,102.782302856445,104.596748352051,106.092132568359,107.549072265625,109.645942687988,110.412406921387,109.696998596191,110.498527526855,112.416679382324,116.559448242188,
ARG,SE.SEC.ENRR.FE,73.6382827758789,,,,,,,,83.6859588623047,78.8575668334961,83.9390029907227,96.6531524658203,100.204521179199,101.822372436523,101.185386657715,100.550346374512,100.687850952148,99.2958679199219,98.5617828369141,98.5978469848633,99.8813781738281,102.795051574707,104.652938842773,106.84245300293,108.057029724121,109.314056396484,110.439140319824,111.561492919922,112.948463439941,113.586540222168,112.910827636719,113.655281066895,115.923881530762,120.027320861816,
ARG,SE.SEC.ENRR.MA,67.2230224609375,,,,,,,,74.4451904296875,71.1821136474609,78.392692565918,89.0202331542969,93.1792221069336,94.4552307128906,93.9069595336914,92.6349487304688,91.5119094848633,89.3027572631836,87.6107330322266,86.891960144043,87.4148025512695,90.7591018676758,94.0550994873047,95.4152069091797,97.7535629272461,100.100433349609,101.949432373047,103.726440429688,106.500617980957,107.390281677246,106.639427185059,107.499336242676,109.090042114258,113.274299621582,
ARG,SE.SEC.NENR,,,,,,,,,,,74.40915,76.26566,78.48781,78.94955,78.81052,78.51365,78.53653,77.93493,77.80917,77.68491,78.65304,80.56529,82.09918,83.52317,85.89363,87.09754,87.6325,88.44048,89.88468,90.79605,,,,,
ARG,SE.SEC.NENR.FE,,,,,,,,,,,76.5898,78.473,80.36122,80.92482,80.78871,80.82155,81.42915,81.26323,81.61114,81.83627,83.17861,84.88917,85.80616,87.46214,89.35661,90.11215,90.33155,90.89313,92.18343,93.0542,,,,,
ARG,SE.SEC.NENR.MA,,,,,,,,,,,72.26102,74.09156,76.6439,77.00817,76.86968,76.25386,75.70999,74.68905,74.10481,73.64578,74.25696,76.37201,78.50932,79.71058,82.54345,84.18274,85.02421,86.0714,87.66393,88.61459,,,,,
