economy,series,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022
FRA,NE.DAB.TOTL.CD,1025558859156.48,1032238330248.82,1279136248644.74,1273261248692.01,1392083023543.99,1300591846189.48,1373149810964.08,1575480352214.48,1577062443903.06,1409111036187.91,1461828997109.18,1457434371600.78,1347494368654.12,1355994747908.27,1471530198819.61,1818239657117.25,2098167159356.76,2195067900214.78,2325949107832.94,2679594294703.54,2964247346291.41,2722262407547.26,2679343646316.74,2920969379815.2,2718452231103.52,2840968000860.03,2888677491903.08,2453005407189.45,2487927460866.61,2622778528049.44,2819162796258.77,2754995423341.12,2690822143738.48,3015327821604.6,2897505449766.55
FRA,NE.DAB.TOTL.CN,931310000000.0,1003955000000.0,1061811000000.0,1095132000000.0,1123411000000.0,1122931000000.0,1162234000000.0,1198783000000.0,1229951000000.0,1253827000000.0,1314769000000.0,1367486000000.0,1458939000000.0,1514013000000.0,1556230000000.0,1607411000000.0,1686762000000.0,1764396000000.0,1852462000000.0,1955226000000.0,2015459000000.0,1951747000000.0,2021053000000.0,2098465000000.0,2115875000000.0,2139093000000.0,2174389000000.0,2210885000000.0,2247647000000.0,2321698000000.0,2387190000000.0,2460972000000.0,2355832000000.0,2549442000000.0,2751540000000.0
FRA,NE.DAB.TOTL.KD,1562194564957.82,1624005560270.41,1674589999327.3,1681518331492.06,1694218154439.59,1671036632291.8,1711077604456.3,1740764453650.75,1757489815706.1,1775963567036.2,1850276997405.52,1921311707341.25,2004640875251.88,2040116801008.41,2062175017910.82,2089656741301.52,2153199646293.91,2201636946019.24,2253438352071.18,2327146230276.02,2338715772470.64,2279301655636.64,2326140237157.12,2374860670148.47,2364861318363.26,2380966053302.48,2415940758829.7,2453005407189.45,2488732881708.55,2546797222854.48,2583280670638.68,2636825939152.8,2463867555031.36,2627299324181.97,2711854750148.6
FRA,NE.DAB.TOTL.KN,1408000374000.0,1463710403000.0,1509301977000.0,1515546458000.0,1526992763000.0,1506099340000.0,1542188125000.0,1568944776000.0,1584019285000.0,1600669611000.0,1667648040000.0,1731671370000.0,1806775651000.0,1838749976000.0,1858630968000.0,1883400147000.0,1940671140000.0,1984327505000.0,2031015927000.0,2097448574000.0,2107876161000.0,2054326430000.0,2096541876000.0,2140453428000.0,2131441048000.0,2145956188000.0,2177478765000.0,2210885000000.0,2243086045000.0,2295419228000.0,2328301629000.0,2376561788000.0,2220675015000.0,2367975484000.0,2444184987000.0
FRA,NE.DAB.TOTL.ZS,100.658765800382,100.685373189412,100.784493510487,100.313912641236,99.33049391547,98.3199649073345,98.5055095192933,98.4001943735107,98.2180303545732,96.9871060515464,97.253708865179,97.6079212047974,98.6712972199772,98.427577688207,98.009924242472,98.5738955739557,98.9872765503202,99.9145480645901,100.233260161102,100.714241562616,101.158363364418,100.791408071175,101.291241519399,101.947950051716,101.296004795088,101.034579340815,101.145427523473,100.566449178323,100.605068015321,101.064580919207,101.010618176402,100.957362361469,101.963367610645,101.942204112969,104.118002976487
FRA,NE.EXP.GNFS.CD,207505781301.619,222041949413.942,266219732562.342,270798744332.054,298940520446.097,275047486680.565,301941162570.888,362214482849.257,370197461212.976,370822656776.804,392709584167.223,389362241255.599,390504309338.04,389407179769.292,413353771803.138,481646963819.999,561042237466.411,593901326045.136,648243071809.411,741061331101.179,823983397589.844,670780157110.546,708600861200.018,814316094241.252,783713381111.719,825700281806.676,847269974207.042,746211770692.968,748010809661.112,803163777629.42,885114776507.435,862106200525.473,724413895982.869,871058669864.327,946543298871.599
FRA,NE.EXP.GNFS.CN,188436000000.0,215958000000.0,220989000000.0,232914000000.0,241245000000.0,237476000000.0,255563000000.0,275609000000.0,288717000000.0,329958000000.0,353203000000.0,365332000000.0,422801000000.0,434786000000.0,437146000000.0,425799000000.0,451034000000.0,477378000000.0,516282000000.0,540732000000.0,560245000000.0,480921000000.0,534504000000.0,585016000000.0,609994000000.0,621707000000.0,637764000000.0,672558000000.0,675769000000.0,710965000000.0,749491000000.0,770099000000.0,634229000000.0,736475000000.0,898860000000.0
FRA,NE.EXP.GNFS.KD,220760586463.528,242345464086.055,252392691352.496,268236137115.493,284195865376.992,285317317735.833,308596114207.274,335920188020.856,350257556576.835,395928497826.354,430819857854.742,452843030792.505,511194319709.779,526899120741.964,537423775843.293,532270463481.697,560789784465.988,583084653810.894,618056517875.6,635307649242.475,638107365223.343,568566153946.981,618003966907.048,657333057848.711,676015354331.255,690486894062.071,713082532380.393,746211770692.968,759463466461.804,792772717693.318,828661421078.115,842075241089.554,700331745067.75,761764510764.467,815144737017.073
FRA,NE.EXP.GNFS.KD.ZG,8.46192336722407,9.77750511008585,4.14582847850362,6.27729974196045,5.94987999496411,0.39460544485874,8.15891466251402,8.85431557807281,4.26808779801264,13.0392450903482,8.81254070367294,5.11192149949309,12.8855442061582,3.07217831393369,1.99747061382611,-0.958891770932496,5.35805064172456,3.97561973532305,5.99773357712967,2.79118994265615,0.440686647517353,-10.8980424089011,8.69517339659956,6.36388972363639,2.84213554445077,2.14071169213793,3.27242102821008,4.64591920404835,1.7758626021845,4.38589250207069,4.52698517290303,1.61873349841571,-16.8326402565171,8.77195216829334,7.00744462340943
FRA,NE.EXP.GNFS.KN,198970727000.0,218425100000.0,227480630000.0,241760271000.0,256144717000.0,257155478000.0,278136574000.0,302763664000.0,315685883000.0,356848939000.0,388296397000.0,408145804000.0,460737612000.0,474892293000.0,484378127000.0,479733465000.0,505437827000.0,525532113000.0,557052129000.0,572600512000.0,575123886000.0,512446641000.0,557004765000.0,592451934000.0,609290221000.0,622333368000.0,642698736000.0,672558000000.0,684501706000.0,714523215000.0,746869575000.0,758959403000.0,631206497000.0,686575629000.0,734687036000.0
FRA,NE.EXP.GNFS.ZS,20.3667255718941,21.6581538248618,20.9757333804124,21.3348844239057,21.3305593452775,20.7925794072246,21.6603227312909,22.6229260600867,23.055564872,25.52319541576,26.1264919786729,26.0765353865349,28.5949742490286,28.2658952021844,27.5310502579308,26.1119689746398,26.4688363216607,27.0330510418171,27.9350550901956,27.853257510199,28.1193848563025,24.8355472102672,26.7882998402738,28.4213374764194,29.2030271868495,29.3647378670492,29.666684498073,30.5926223781313,30.2475371833945,30.9486331871,31.7136672102555,31.5920554143668,27.4502276377653,29.4487518343616,34.0127739939978
FRA,NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,NE.GDI.FPRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,NE.GDI.FTOT.CD,230455896927.651,237489204194.941,296767859294.061,294198349029.183,309456009913.259,273906648135.279,284702268431.002,321406229465.107,318888319015.258,283594066082.266,299134978874.805,310714334061.005,293808540743.53,296380827630.315,314596160765.491,387997063792.94,452851345675.291,478877715822.568,520976830655.293,616795975851.375,691435973235.156,596018424515.625,584729873016.682,642479218268.488,602702074708.594,619790189124.713,623163848400.38,524407939215.234,539484652942.429,583801157101.183,638923551757.635,640667425639.203,605197177111.275,716939328279.058,690280753636.189
FRA,NE.GDI.FTOT.CN,209277000000.0,230982000000.0,246347000000.0,253040000000.0,249731000000.0,236491000000.0,240972000000.0,244558000000.0,248701000000.0,252342000000.0,269042000000.0,291538000000.0,318108000000.0,330919000000.0,332704000000.0,343008000000.0,364057000000.0,384922000000.0,414923000000.0,450059000000.0,470123000000.0,427320000000.0,441067000000.0,461566000000.0,469106000000.0,466668000000.0,469073000000.0,472647000000.0,487382000000.0,516784000000.0,541023000000.0,572293000000.0,529854000000.0,606168000000.0,655507000000.0
FRA,NE.GDI.FTOT.KD,341204841189.905,366335371404.796,383219270647.568,381171999680.812,375503825628.912,355084232781.483,360607437879.094,365401372358.339,368148035870.829,371051840803.531,394835597672.24,425794763021.813,454098009699.193,464427322851.486,460166785584.896,468997717111.58,485319447253.416,499391392588.135,517596612951.378,546242915466.975,550902947273.503,500937359002.597,511362949026.461,521927974863.828,523135311286.994,518921252624.905,519091673804.905,524407939215.234,538357048158.807,563925804899.134,582558184396.728,606115082493.229,556149494222.324,620097390281.515,633457770604.577
FRA,NE.GDI.FTOT.KD.ZG,8.68754444139368,7.36523260550808,4.60886405209138,-0.534229649593556,-1.48703841222515,-5.4379187251233,1.55546334861066,1.32940532437178,0.751683961875287,0.788760131731564,6.40982047608335,7.84102688108482,6.64715706612175,2.27468804788089,-0.917374378499403,1.91907191116792,3.48012997640097,2.89952224547304,3.64548140665623,5.53448415209947,0.853106131828469,-9.06976238159412,2.08121631108165,2.06605227411978,0.231322420201877,-0.805538943972607,0.0328414338665084,1.02414769463772,2.65997287616339,4.7494050329187,3.30404803889526,4.04369876305077,-8.24358108123198,11.4983285471852,2.15456161120058
FRA,NE.GDI.FTOT.KN,307526703000.0,330176760000.0,345394158000.0,343548960000.0,338440255000.0,320036149000.0,325014194000.0,329334950000.0,331810508000.0,334427697000.0,355863912000.0,383767297000.0,409276912000.0,418586685000.0,414746678000.0,422705965000.0,437416682000.0,450099676000.0,466507976000.0,492326786000.0,496526856000.0,451493050000.0,460889597000.0,470411817000.0,471499985000.0,467701869000.0,467855469000.0,472647000000.0,485219282000.0,508264311000.0,525057608000.0,546289356000.0,501255550000.0,558891560000.0,570933223000.0
FRA,NE.GDI.FTOT.ZS,22.6192830855531,23.1648917232713,23.3826524897821,23.1784227424075,22.0808800839624,20.7063362048963,20.4236579207656,20.074154150999,19.8600776512338,19.519375731468,19.901087065869,20.8092939395389,21.5143532498977,21.513392276687,20.9533898171654,21.0348409790846,21.3646091974327,21.7974353093739,22.4507088435956,23.1826657600857,23.5960509541353,22.0675038808689,22.1054193151969,22.4238705499354,22.4581147872179,22.0418677784553,21.8197337848556,21.4992776669917,21.8153025183416,22.4958450176342,22.8926343012712,23.4773868934438,22.9327465549202,24.2382850767933,24.8043204086104
FRA,NE.GDI.STKB.CD,7370333663.69343,11312975529.5085,13034574147.6931,5378444366.93408,-1693928128.87237,-15382209867.9639,-1481568998.10964,7029833092.39059,-3818438261.31555,-978871656.552034,11715588169.891,8281083000.00002,13297249868.2353,8975103495.6693,5438940069.01962,2790572687.45097,11129194026.641,14394124451.3619,18262684888.2353,26130904773.7256,15642955165.625,-19833806039.0625,-4209150416.66678,22836417879.3776,4522456125.0,6898245095.68635,25420862507.8426,29588489767.1875,19637568124.9033,24403372774.1179,26922219959.9995,24211994698.0387,20794822359.5328,23320090693.7981,50508424879.3776
FRA,NE.GDI.STKB.CN,6693000000.0,11003000000.0,10820000000.0,4626000000.0,-1367000000.0,-13281000000.0,-1254000000.0,5349000000.0,-2978000000.0,-871000000.0,10537000000.0,7770000000.0,14397000000.0,10021000000.0,5752000000.0,2467000000.0,8947000000.0,11570000000.0,14545000000.0,19067000000.0,10636000000.0,-14220000000.0,-3175000000.0,16406000000.0,3520000000.0,5194000000.0,19135000000.0,26668000000.0,17741000000.0,21602000000.0,22797000000.0,21628000000.0,18206000000.0,19717000000.0,47964000000.0
FRA,NE.GDI.STKB.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,NE.GDI.TOTL.CD,237826230591.345,248802179724.45,309802433441.754,299576793396.117,307762081784.387,258523280055.594,283220699432.892,328434748324.353,315069880753.943,282615194425.714,310850567044.696,318995417061.005,307105790611.765,305355931125.985,320034155260.785,390787636480.391,463979295799.615,493271840273.93,539239515543.529,642926880625.1,707078928400.781,576184618476.562,580520722600.015,665315636147.866,607224530833.594,626688434220.399,648584710908.223,553996428982.422,559122221067.332,608204529875.301,665845771717.635,664879420337.242,625991999470.808,740259418972.856,740789178515.567
FRA,NE.GDI.TOTL.CN,215970000000.0,241985000000.0,257167000000.0,257666000000.0,248364000000.0,223209000000.0,239718000000.0,249906000000.0,245723000000.0,251471000000.0,279579000000.0,299308000000.0,332505000000.0,340940000000.0,338455000000.0,345475000000.0,373003000000.0,396492000000.0,429468000000.0,469126000000.0,480759000000.0,413100000000.0,437892000000.0,477972000000.0,472626000000.0,471862000000.0,488208000000.0,499315000000.0,505123000000.0,538386000000.0,563820000000.0,593921000000.0,548060000000.0,625885000000.0,703471000000.0
FRA,NE.GDI.TOTL.KD,344582864136.703,373797707685.766,389761029659.518,378130150263.772,368296405482.128,332232685314.938,355123695935.977,368380768404.28,356694386735.693,365617907113.1,403579776386.006,432605916201.658,469594289988.227,473084220624.198,463799941020.892,465426132983.936,496158386304.682,510253530444.432,529833325218.356,562256152206.651,561432510859.86,485649744802.904,501979376895.547,537037411278.904,523604954779.441,524923668544.619,541924867709.213,553996428982.422,558085775067.066,588311854183.441,606649528195.566,629770314498.201,575260138127.525,632251228592.641,660810046016.813
FRA,NE.GDI.TOTL.KD.ZG,9.77181198584046,8.47832164325884,4.27057781402223,-2.98410526211572,-2.60062435507552,-9.79203696543811,6.8900537583588,3.73308585712995,-3.17236475704441,2.50172716735766,10.3829348985261,7.19216906148669,8.55013128607493,0.743179955629046,-1.9625003748923,0.350623581250289,6.60303561463465,2.84085576880567,3.8372678689495,6.11943897166762,-0.146488632193439,-13.4981078920584,3.36242987202033,6.98395910209904,-2.50121429482441,0.251852804894412,3.23879454925904,2.22753410896921,0.738153870803004,5.41602751167471,3.11699889807203,3.81122628932164,-8.65556459486498,9.90701192170602,4.51700465458048
FRA,NE.GDI.TOTL.KN,310571303000.0,336902537000.0,351290222000.0,340807352000.0,331944233000.0,299440131000.0,320071717000.0,332020269000.0,321487375000.0,329530112000.0,363745009000.0,389906165000.0,423243654000.0,426389116000.0,418021228000.0,419486909000.0,447185779000.0,459889682000.0,477536881000.0,506759459000.0,506017114000.0,437714378000.0,452432217000.0,484029898000.0,471923273000.0,473111825000.0,488434945000.0,499315000000.0,503000713000.0,530243370000.0,546771050000.0,567609732000.0,518479905000.0,569845771000.0,595585731000.0
FRA,NE.GDI.TOTL.ZS,23.3426825116324,24.2683686332953,24.409660328073,23.6021635881488,21.9600117773654,19.5434100999983,20.3173747549512,20.5131362182368,19.6222687512078,19.4520013892574,20.680510926876,21.3638981897917,22.4880544574712,22.1648680275647,21.3155824714122,21.1861288577796,21.8896033436247,22.4526234423709,23.2377116371985,24.1648122965344,24.1298848613216,21.3331598174365,21.9462944966869,23.2209093704773,22.6266322737796,22.2871930659001,22.7098310745593,22.7123240564184,22.6093927432122,23.4361900052324,23.8572575874643,24.3646403173568,23.7207250995361,25.0266907116324,26.6192734511844
FRA,NE.IMP.GNFS.CD,214217597180.927,229069504421.139,276177568967.594,274783164748.285,289557620817.844,252823720176.048,281109404536.862,336601393087.134,341586100782.152,327048775005.619,351430953969.313,353643809381.468,372359017200.001,367744588386.221,383474587651.373,455341828900.391,539577459091.121,592025237914.397,653657213936.47,760064379592.944,857925492297.656,692153802943.359,742755299683.352,870126540107.012,818493895248.047,854791379337.656,879982977519.983,760028534719.922,762973925940.49,830791260481.185,913320694019.591,888231377160.767,776227338073.141,928505549465.101,1061142369964.98
FRA,NE.IMP.GNFS.CN,194531000000.0,222793000000.0,229255000000.0,236341000000.0,233673000000.0,218288000000.0,237931000000.0,256120000000.0,266403000000.0,291008000000.0,316077000000.0,331818000000.0,403155000000.0,410599000000.0,405547000000.0,402544000000.0,433778000000.0,475870000000.0,520594000000.0,554598000000.0,583323000000.0,496245000000.0,560267000000.0,625111000000.0,637065000000.0,643611000000.0,662388000000.0,685011000000.0,689287000000.0,735421000000.0,773375000000.0,793436000000.0,679592000000.0,785046000000.0,1007686000000.0
FRA,NE.IMP.GNFS.KD,230817212413.665,249440433991.86,262017717897.693,269762586088.696,274528908120.632,265416661819.556,288939476789.57,310675597661.783,318274192111.337,343658462376.749,384555221805.014,411284116290.14,474430576793.533,485730411937.616,495180711283.285,499605730507.372,530600370312.596,564135821265.661,595730721968.381,630019205977.39,638177971295.163,578479212257.611,629920606895.339,666691392999.415,668026266819.845,684182355563.214,717698303498.688,760028534719.922,782287987303.845,817388013421.573,842556666499.386,862308896219.207,752042045687.702,812152534973.349,884349481852.275
FRA,NE.IMP.GNFS.KD.ZG,8.44371377630009,8.06838510154901,5.04219933575148,2.95585666997771,1.7668580736282,-3.31923015446959,8.86259920863841,7.52272452131646,2.44582918862721,7.97559805179952,11.9004080811578,6.95059980193899,15.3534887447116,2.38176789119575,1.94558526981483,0.893617041871252,6.20381991490524,6.32028412142039,5.60058402812207,5.75570182039885,1.29500263489832,-9.35456279012506,8.89252259160185,5.8373683447675,0.20022364686973,2.41848106067455,4.89868639010479,5.89805368284684,2.92876537749029,4.48684201820615,3.07915612469741,2.34432062615879,-12.7873956786217,7.99296922696382,8.88957969961824
FRA,NE.IMP.GNFS.KN,208034728000.0,224819771000.0,236155632000.0,243136054000.0,247431923000.0,239219088000.0,260420117000.0,280010805000.0,286859391000.0,309738143000.0,346598246000.0,370688903000.0,427602582000.0,437787083000.0,446304604000.0,450292858000.0,478228216000.0,508453598000.0,536929969000.0,567834057000.0,575187523000.0,521381245000.0,567745190000.0,600886568000.0,602089685000.0,616651110000.0,646858914000.0,685011000000.0,705073365000.0,736708893000.0,759393310000.0,777195924000.0,677812806000.0,731990175000.0,797061025000.0
FRA,NE.IMP.GNFS.ZS,21.0254913722756,22.3436273030054,21.760321808445,21.6487970651412,20.6610532607475,19.1125443145592,20.1659170058998,21.0232025170056,21.2736750818117,22.5103014673064,23.380274814039,23.6843852136939,27.2662714690058,26.6934728903914,25.5409745004028,24.6858645485955,25.4561715567725,26.947655734595,28.16836935943,28.5674990728149,29.2776980294924,25.6269036398058,28.0794912416196,30.369238945981,30.499031981938,30.3993172078638,30.8121120215465,31.1590715564548,30.852605198715,32.0132141063066,32.7242853866575,32.549417775836,29.4135952484106,31.3909159612455,38.1307391305829
FRA,NE.RSB.GNFS.CD,-6711815879.30845,-7027555007.1972,-9957836405.25238,-3984420416.23067,9382899628.25279,22223766504.517,20831758034.0265,25613089762.1238,28611360430.8245,43773881771.1845,41278630197.9097,35718431874.1314,18145292138.0393,21662591383.0709,29879184151.7648,26305134919.6078,21464778375.2896,1876088130.7393,-5414142127.05882,-19003048491.7648,-33942094707.8125,-21373645832.8125,-34154438483.3342,-55810445865.7593,-34780514136.3281,-29091097530.9807,-32713003312.9405,-13816764026.9531,-14963116279.3779,-27627482851.765,-28205917512.1563,-26125176635.2936,-51813442090.2716,-57446879600.7743,-114599071093.386
