economy,series,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022
AUS,SP.POP.TECH.RD.P6,,,,,,,,,814.21598,,795.87794,,819.47485,,961.32396,,885.3275,,1017.79166,,1136.46069,,,,,,,,,,,,,,
AUS,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,3856932141.0,4467054952.0,3840218927.0,4554403968.0,5598902061.0,5466439333.0,5341235868.0,5455317567.0,5089628319.0,5375124772.0,4900487730.0,5231519687.0,6347419761.0,5597904737.0,6309320488.0,
AUS,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,14.5306590560344,15.3440414424168,16.6642779916193,16.506959953697,17.9435493790703,17.2803118305857,18.0024569081412,18.9827747031452,19.6853148062394,20.6098142642049,18.0893930210522,18.1015833176943,21.2565688212545,21.5032648806709,22.3902304215337,
BOL,BM.GSR.ROYL.CD,3600000.0,3200000.0,3200000.0,3700000.0,3700000.0,3900000.0,4100000.0,4400000.0,4000000.0,5200000.0,5200000.0,4800000.0,5000000.0,5280000.0,5740000.0,7990000.0,9681000.0,11200000.0,14421000.0,16187000.0,17805000.0,18650000.0,19805000.0,20800500.0,42441212.0697189,50427298.1952335,68285439.4142988,83568649.6993847,99382292.8753314,93745643.0782737,81071369.8867118,76817706.7083166,37680170.5562172,28856775.0709294,25194145.0399611
BOL,BX.GSR.ROYL.CD,,,,,,,,,,,,1600000.0,1600000.0,1640000.0,1800000.0,1690000.0,1840000.0,1920000.0,1780000.0,2005000.0,2250000.0,2500000.0,2804000.0,7178601.88,15205383.6251944,17905865.0639759,18938481.8788307,22344051.6079534,24183112.9121731,24482350.0385278,10110622.5761646,6959047.87117802,5027557.36198646,2226026.9903085,1672884.9609416
BOL,GB.XPD.RSDV.GD.ZS,,,,,,,,,0.325439989566803,0.315770000219345,0.294950008392334,0.298359990119934,0.287440001964569,0.293579995632172,0.276630014181137,,,,,,,0.157000005245209,,,,,,,,,,,,,
BOL,IP.JRN.ARTC.SC,,,,,,,,,28.73,39.32,39.05,53.82,37.82,42.27,46.61,50.47,44.6,63.43,68.72,85.95,92.85,85.25,78.76,81.52,84.43,89.8,87.51,87.18,91.58,90.47,103.47,109.83,152.33,,
BOL,IP.PAT.NRES,,,,,,62.0,89.0,106.0,,,,,,,,,,,,,,,,,,,294.0,,241.0,277.0,,,151.0,227.0,
BOL,IP.PAT.RESD,,,,,,26.0,28.0,17.0,,,,,,,,,,,,,,,,,,,9.0,,12.0,59.0,,,8.0,5.0,
BOL,SP.POP.SCIE.RD.P6,,,,,,,,,,,72.8686370849609,72.6650390625,71.2735977172852,122.374267578125,118.95484161377,,,,,,,143.857513427734,163.80158996582,,,,,,,,,,,,
BOL,SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,35.10447,25.62549,,,,,,,,,,,,
BOL,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,15432769.0,17442189.0,14823026.0,37069953.0,48204674.0,52913603.0,44104414.0,33146951.0,24935819.0,15511282.0,19397571.0,19560045.0,14175220.0,13485139.0,22371253.0,
BOL,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,4.63205147686391,4.35786303515815,4.86663956832303,8.39643426654084,13.2668526999964,9.22349652906557,9.36490977549173,8.0579025832244,6.40259447870096,4.45996628515408,5.87150676063352,5.04855572806383,3.45205028026195,4.32521785105525,4.54888314317125,
BRA,BM.GSR.ROYL.CD,48000000.0,70000000.0,54000000.0,53000000.0,55000000.0,121000000.0,239000000.0,529000000.0,797000000.0,949591000.0,1478574000.0,1282515000.0,1414582000.0,1244319000.0,1228789000.0,1227928000.0,905010000.0,1404494000.0,1663677000.0,2259433000.0,2697171000.0,2512044100.0,3346848904.31,3865929486.76,4377895661.91,4761555280.06,6147326281.71,5517267028.88,5315108647.86,5402128503.78,5124101633.46,5246219107.55,4062060898.29,5222174070.59,7163171035.21
BRA,BX.GSR.ROYL.CD,6000000.0,12000000.0,12000000.0,13000000.0,12000000.0,34000000.0,19000000.0,32000000.0,78000000.0,101999000.0,149640000.0,132772000.0,125190000.0,112092000.0,100258000.0,108116000.0,112695000.0,101660000.0,150307000.0,319410000.0,465444000.0,433807800.0,189605958.45,300800012.92,276418446.25,368127587.4,375097938.44,581080520.4,650833689.72,642157301.16,825475487.44,641114074.37,634291803.22,705261777.53,745138504.69
BRA,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,1.04751002788544,1.06198000907898,1.0096800327301,0.999390006065369,0.963429987430573,1.00246000289917,0.988070011138916,1.08138000965118,1.12904000282288,1.11865997314453,1.15991997718811,1.13966000080109,1.12683999538422,1.19567000865936,1.26970994472504,1.37092995643616,1.28637003898621,1.11749994754791,1.16769003868103,1.21096003055573,1.16703999042511,,
BRA,IP.JRN.ARTC.SC,,,,,,,,,7645.85,9303.48,10498.24,11423.81,12800.36,13914.7,16156.58,17622.42,19845.26,22310.98,28458.07,31032.13,35400.27,38335.13,41501.01,43983.61,47867.35,50027.41,51802.81,52882.71,55010.17,58114.05,61796.95,64376.69,70291.66,,
BRA,IP.PAT.NRES,4546.0,4657.0,5148.0,4625.0,4374.0,4221.0,4228.0,4741.0,5446.0,13479.0,13546.0,14693.0,14104.0,14410.0,13204.0,12545.0,12669.0,14444.0,15886.0,17469.0,18890.0,18135.0,20771.0,23954.0,25637.0,25925.0,25683.0,25578.0,22810.0,20178.0,19877.0,19932.0,19058.0,19566.0,
BRA,IP.PAT.RESD,2338.0,2323.0,2389.0,2319.0,2100.0,2429.0,2269.0,2707.0,2611.0,2756.0,2491.0,2816.0,3179.0,3439.0,3481.0,3866.0,4044.0,4054.0,3956.0,4194.0,4280.0,4271.0,4228.0,4695.0,4798.0,4959.0,4659.0,4641.0,5200.0,5480.0,4980.0,5464.0,5280.0,4666.0,
BRA,SP.POP.SCIE.RD.P6,,,,,,,,,,,,,295.234558105469,337.399017333984,398.411987304688,423.245239257812,483.0302734375,509.015075683594,543.236083984375,555.12939453125,590.7138671875,625.520568847656,686.124938964844,737.717834472656,788.489807128906,838.472106933594,887.678466796875,,,,,,,,
BRA,SP.POP.TECH.RD.P6,,,,,,,,,,,,,335.9403,324.4342,313.34843,371.29267,450.26914,497.05356,526.26259,566.52684,606.16456,681.02727,754.57696,809.69231,863.93363,917.32864,969.90222,,,,,,,,
BRA,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,9536332523.0,10794672124.0,8460823303.0,8821366143.0,9144341214.0,9470908285.0,9066226856.0,8794610139.0,9433008382.0,10375405524.0,10715074507.0,11062943508.0,9391878589.0,5944927304.0,6350114829.0,
BRA,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,12.6091997508653,12.7577247617512,14.7582206485491,12.5894529026096,11.1404999922466,11.8872133264759,11.9697168242237,12.3710552617293,14.485714883982,15.999958400192,14.3117190041583,14.7439120323979,14.0664586517771,11.3500476471567,9.00153466515671,
CAN,BM.GSR.ROYL.CD,1303288288.41248,1446481739.64794,1663737468.54888,1788570110.75845,1712795352.63549,1685650280.80922,1763749602.37337,1882422401.27653,1950307886.66199,2287741105.57819,2592204790.23776,3212822610.21679,3563235578.78983,3543578555.33442,4479912200.99993,5454962204.47995,6456200016.4427,6959129029.20451,7083070776.64,8162785541.73677,8923454841.05939,8922065282.94892,9731280814.35961,10411408151.0838,10901911780.597,11801326421.0447,11712157364.1799,10732654496.0011,11567469044.0284,11833542181.4764,12724585775.6879,13588255248.9897,13881367077.612,16562479595.7444,16084368732.6842
CAN,BX.GSR.ROYL.CD,105070212.919926,122561166.720526,234647916.050484,344305753.429976,445988895.453393,519221992.17516,607169306.482398,734308254.840363,877095726.661565,1163006889.42283,1532420477.71569,1648658125.62898,2323901618.03455,2532923681.99301,2575964575.85232,3005417256.13447,3183299993.32432,2873468638.59557,3359028697.79946,3835550664.31666,4129666783.75991,3604954463.00577,2813939869.12986,3348091955.20745,3931432400.06198,4569255358.03211,4763593321.23952,4087280234.12164,4514595456.95755,4887062281.53504,6317995390.69011,6932744929.81551,7128657403.80895,8484265494.06828,7736160393.5379
CAN,GB.XPD.RSDV.GD.ZS,,,,,,,,,1.61208999156952,1.61386001110077,1.71051001548767,1.74985003471375,1.85847997665405,2.02116990089417,1.97170996665955,1.96781003475189,1.99733996391296,1.97126996517181,1.94304001331329,1.90357995033264,1.85578000545502,1.9174200296402,1.82527995109558,1.78714001178741,1.77232003211975,1.70539999008179,1.71416997909546,1.69324004650116,1.72872996330261,1.68579995632172,1.6757800579071,1.59123003482819,1.69638001918793,,
CAN,IP.JRN.ARTC.SC,,,,,,,,,34829.82,34295.03,33117.69,32493.5,34252.57,33653.44,36459.85,38304.38,42219.28,47311.56,50105.47,51515.11,53341.54,55418.16,56445.35,57416.69,59356.98,59601.41,60186.35,60544.98,60405.13,60547.79,62057.65,62742.71,65821.57,,
CAN,IP.PAT.NRES,28869.0,32060.0,24375.0,21097.0,22950.0,23307.0,24683.0,24161.0,24987.0,25238.0,30163.0,33189.0,35435.0,35753.0,35782.0,33299.0,32970.0,34705.0,36516.0,35133.0,37028.0,32410.0,30899.0,30357.0,30533.0,30174.0,31283.0,32687.0,30667.0,30969.0,31812.0,32250.0,30113.0,32445.0,
CAN,IP.PAT.RESD,2772.0,3031.0,2549.0,2182.0,2807.0,3623.0,2480.0,2431.0,2583.0,3344.0,3809.0,4061.0,4187.0,3963.0,3959.0,3929.0,5231.0,5183.0,5522.0,4998.0,5061.0,5067.0,4550.0,4754.0,4709.0,4567.0,4198.0,4277.0,4078.0,4053.0,4349.0,4238.0,4452.0,4710.0,
CAN,SP.POP.SCIE.RD.P6,,,,,,,,,3071.85009765625,3132.90307617188,3171.46655273438,3255.439453125,3527.48291015625,3708.21655273438,3719.2578125,3913.54833984375,4098.00341796875,4250.05224609375,4323.080078125,4595.39501953125,4715.39111328125,4451.478515625,4646.30517578125,4780.08154296875,4627.45166015625,4623.11767578125,4541.84814453125,4523.31494140625,4369.6298828125,4422.56298828125,4516.30419921875,,,,
CAN,SP.POP.TECH.RD.P6,,,,,,,,,1127.03531,1107.84671,1104.6539,1118.78502,1240.66709,1312.82073,1367.61949,1463.09482,1621.85129,1642.34836,1761.07271,1982.64275,1960.24685,1789.24417,1520.7527,1555.04655,1369.90891,1378.32254,1352.97622,1455.58808,1247.83745,1268.37307,,,,,
CAN,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,30526426800.0,30127811741.0,25642281363.0,26566354162.0,27498833323.0,33106176422.0,32177506045.0,28785442620.0,28241567521.0,26201901348.0,26937505963.0,30479680520.0,31536892938.0,25572229417.0,29085816799.0,
CAN,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,14.7662901686121,15.1806044782674,17.8697671747598,15.499592108572,14.7112977474608,15.6152845157552,15.4918423383053,14.6652465341592,14.8280476590736,14.0988772228519,14.3483562041087,15.421878947262,16.10018141023,15.3336272023526,14.9678587458039,
CHE,BM.GSR.ROYL.CD,,,,,,,,,,,,,1737843933.43281,1854315394.86692,2699676685.42332,2993367269.28692,5203502754.8611,7439742364.05003,7014602811.36244,9243987986.116,9827709892.80524,13811220519.439,15842319321.1099,21025131327.9004,20900338400.4579,21749231750.3646,25190091712.2538,23785075242.4047,22156831581.944,24256654478.5259,27065717637.3412,26879306042.1353,32266925212.0045,33555217496.2427,29992998965.6093
CHE,BX.GSR.ROYL.CD,,,,,,,,,,,,,2677726691.57928,3063876049.65229,4124359902.94981,4290464081.59499,6377607156.94744,8406977350.23244,7805943678.85423,9120680527.02721,11060842598.9433,14681090860.0305,16229511139.9156,19151922197.9673,22755548611.2832,21359833563.6388,23209266611.7248,22677777819.1028,25905081516.9809,25387358112.5518,31165212343.6894,29973739916.4679,23522634914.4937,30722362027.6251,30038353838.8538
CHE,GB.XPD.RSDV.GD.ZS,,,,,,,,,2.37649011611938,,,,2.26385998725891,,,,2.60818004608154,,,,2.65296006202698,,,,2.8745698928833,,,3.07832002639771,,3.07462000846863,,3.19221997261047,,,
CHE,IP.JRN.ARTC.SC,,,,,,,,,11499.01,11877.96,11985.86,11964.4,12621.43,12297.66,12478.85,13163.19,14175.81,15462.68,16469.77,16882.92,17350.51,17905.64,18709.05,19755.56,20769.07,21302.67,21788.24,21848.15,21982.57,22442.37,22189.21,22336.94,23075.04,,
CHE,IP.PAT.NRES,1556.0,1371.0,1081.0,893.0,903.0,874.0,892.0,830.0,718.0,620.0,564.0,535.0,468.0,594.0,466.0,396.0,434.0,455.0,362.0,342.0,439.0,394.0,533.0,446.0,1508.0,631.0,568.0,446.0,309.0,291.0,332.0,348.0,301.0,267.0,
CHE,IP.PAT.RESD,3236.0,3247.0,2987.0,2949.0,3068.0,2999.0,3033.0,2890.0,2504.0,2408.0,2025.0,1916.0,2083.0,1859.0,1827.0,1831.0,1742.0,1643.0,1740.0,1692.0,1594.0,1684.0,1622.0,1597.0,1480.0,1525.0,1480.0,1477.0,1462.0,1337.0,1283.0,1369.0,1384.0,1288.0,
CHE,SP.POP.SCIE.RD.P6,,,,,,,,,3140.79223632812,,,,3654.23754882812,,,,3468.1748046875,,,,3298.21459960938,,,,4468.6494140625,,,5271.927734375,,5235.81201171875,,5551.9697265625,,,
CHE,SP.POP.TECH.RD.P6,,,,,,,,,2761.42496,,,,2320.90631,,,,2338.96985,,,,2854.92025,,,,2682.81316,,,2935.19578,,2619.74154,,,,,
CHE,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,36172959509.0,43492661191.0,40395074321.0,43607937596.0,51148249215.0,51279423966.0,54346224629.0,57101557330.0,53795507159.0,55536700708.0,29833875250.0,30114429626.0,29872166791.0,29244241618.0,38194199754.0,
CHE,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,23.6341836598569,24.7025096547349,26.3801999474245,25.8077943754388,25.2726061664072,26.0575843882691,26.7499612839226,26.6576145567795,27.0506497570839,27.3348969518885,14.0234293272484,13.3174671835352,12.9085440929224,12.8440544330799,14.2377796007648,
CHL,BM.GSR.ROYL.CD,36200000.0,39900000.0,37100000.0,33900000.0,39200000.0,43600000.0,46800000.0,50000000.0,116800000.0,140000000.0,222800000.0,324200000.0,297470000.0,268598923.97862,250600000.0,257124131.150784,307300000.0,347500000.0,383708785.134996,447500000.0,538619514.456729,596536869.459658,726289314.412919,773559649.575888,1072980131.54689,1418818378.06583,1614627538.53355,1635419969.01614,1730596606.64541,1709057253.35148,2034376887.58784,1878506474.97685,1511563045.50109,1689634051.83244,1324660663.55388
CHL,BX.GSR.ROYL.CD,,,100000.0,500000.0,500000.0,1700000.0,6000000.0,1900000.0,10100000.0,10000000.0,5100000.0,6000000.0,9999999.99999999,24902786.8449786,41100000.0,34916846.0,31087556.57,32233982.59,33282776.11,30838614.89,41572549.83,25423242.8,36137062.39,55297350.49,36188831.95,38257351.95,40769468.9,41950301.36,38437446.35,50489332.23,46185212.23,45131485.05,39645101.86,67186685.73,65404498.43
CHL,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,0.311430007219315,0.374920010566711,0.354030013084412,0.331649988889694,0.352880001068115,0.362129986286163,0.390300005674362,0.376679986715317,0.382959991693497,0.371030002832413,0.356790006160736,0.369159996509552,0.341930001974106,,,
CHL,IP.JRN.ARTC.SC,,,,,,,,,1293.65,1422.85,1366.28,1498.84,1552.28,1646.31,2060.22,2097.28,2238.49,2533.11,3136.05,3285.42,3735.16,3964.76,4121.66,4442.92,4966.91,5004.13,5746.21,6052.08,6636.6,6759.96,7437.65,7875.81,8979.79,,
CHL,IP.PAT.NRES,622.0,682.0,642.0,838.0,949.0,1179.0,1418.0,1535.0,1771.0,2411.0,2568.0,2608.0,2879.0,2504.0,2147.0,2076.0,2485.0,2646.0,2924.0,3403.0,3421.0,1374.0,748.0,2453.0,2683.0,2732.0,2653.0,2831.0,2521.0,2469.0,2694.0,2799.0,2433.0,2680.0,
CHL,IP.PAT.RESD,111.0,135.0,169.0,151.0,178.0,155.0,219.0,171.0,176.0,161.0,207.0,204.0,241.0,246.0,391.0,329.0,382.0,361.0,291.0,403.0,531.0,343.0,328.0,339.0,336.0,340.0,452.0,443.0,386.0,425.0,406.0,438.0,372.0,402.0,
CHL,SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,335.80615234375,356.654479980469,287.75,318.827178955078,352.706817626953,390.682434082031,335.366729736328,427.121887207031,454.959442138672,493.458648681641,492.620941162109,523.462951660156,510.309326171875,,,
CHL,SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,244.94853,294.72043,213.66577,229.09842,268.65115,308.30247,272.4879,313.67807,284.7413,296.68053,303.46696,,,,,
CHL,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,650978244.0,656550691.0,475672104.0,541747269.0,554586780.0,578351153.0,696148309.0,731379019.0,579468220.0,720583779.0,634211636.0,667732448.0,672133557.0,1368056902.0,1264181379.0,
CHL,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,7.8218703090794,6.55897883903695,6.60527532521949,6.23892525300264,5.12051860087696,5.43613634434484,6.69190367395774,7.08887292074942,6.71371156201804,8.42102263237134,7.09873836832882,6.9108229455209,7.63271462272043,15.9750163406527,12.4417346556093,
CHN,BM.GSR.ROYL.CD,,,,,,,,,,543000000.0,420000000.0,792000000.0,1280970000.0,1938000000.0,3114004040.6535,3548126751.5953,4496604795.5981,5321253863.3468,6634081020.03558,8192067402.3259,10319466356.1387,11065271082.0,13039546459.0,14706108691.0,17748983437.0,21033078371.0,22613800781.52,22022366054.63,23979580207.69,28746479819.35,35782953953.25,34370466477.86,37870654560.1,46894697500.69,44474106058.33
CHN,BX.GSR.ROYL.CD,,,,,,,,,,55000000.0,63000000.0,75000000.0,80348000.0,110000000.0,132822320.4866,106978898.2646,236359258.2114,157401785.777,204503785.234955,342634074.968637,570536223.222954,429452520.0,830483814.0,743301698.0,1044102041.0,886670295.0,676381923.65,1084600061.07,1161195654.71,4803034260.13,5561288668.09,6604705952.4,8582874881.79,11755764584.29,13304772071.0
CHN,GB.XPD.RSDV.GD.ZS,,,,,,,,,0.563239991664886,0.638729989528656,0.646889984607697,0.749629974365234,0.893159985542297,0.940330028533936,1.05786001682281,1.12037003040314,1.21498000621796,1.30791997909546,1.36854004859924,1.37369000911713,1.44591999053955,1.66480004787445,1.7137199640274,1.78033995628357,1.91214001178741,1.99785995483398,2.02242994308472,2.05700993537903,2.10033011436462,2.11602997779846,2.14057993888855,2.2446300983429,2.40666007995605,,
CHN,IP.JRN.ARTC.SC,,,,,,,,,33621.11,37424.8,43775.33,45192.17,53284.78,70675.54,75171.18,87849.66,120946.86,165403.81,192392.77,213167.91,247545.45,285495.89,308768.95,323135.69,328127.24,356356.43,385178.3,405811.76,436078.81,468045.33,531109.87,610458.55,669744.3,,
CHN,IP.PAT.NRES,4872.0,4910.0,4305.0,4051.0,4387.0,7534.0,7876.0,8688.0,11114.0,12102.0,33645.0,34418.0,26560.0,33412.0,40426.0,48548.0,64598.0,79842.0,88183.0,92101.0,95259.0,85508.0,98111.0,110583.0,117464.0,120200.0,127042.0,133612.0,133522.0,135885.0,148187.0,157093.0,152342.0,159019.0,
CHN,IP.PAT.RESD,4780.0,4749.0,5832.0,7372.0,10022.0,12084.0,11191.0,10011.0,11628.0,12672.0,13751.0,15626.0,25346.0,30038.0,39806.0,56769.0,65786.0,93485.0,122318.0,153060.0,194579.0,229096.0,293066.0,415829.0,535313.0,704936.0,801135.0,968252.0,1204981.0,1245709.0,1393815.0,1243568.0,1344817.0,1426644.0,
CHN,SP.POP.SCIE.RD.P6,,,,,,,,,437.826904296875,466.483245849609,381.687683105469,414.431396484375,538.577819824219,571.710388183594,619.974426269531,655.444152832031,700.070129394531,840.635620117188,914.3369140625,1057.49438476562,1176.45971679688,846.5595703125,884.593383789062,957.565002441406,1014.31188964844,1066.20983886719,1089.19641113281,1150.8193359375,1196.68798828125,1224.7822265625,1307.12133789062,1471.25390625,1584.86511230469,,
CHN,SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,342573982177.0,390966877665.0,359238436559.0,474347228702.0,540167515628.0,593857571482.0,655897281624.0,653847619827.0,652212458371.0,594520851399.0,654156803837.0,731318634577.0,715302940183.0,757458883661.0,942314815525.0,
